ticker,trough_date,peak_date,trough_price,peak_price,gain_pct,duration_days
F,2022-12-28,2023-07-05,8.423830032348633,12.709979057312012,50.88123820760858,189
F,2023-10-30,2024-07-18,8.177733421325684,12.856626510620117,57.21503561234872,262
FANG,2015-09-28,2016-06-07,47.879859924316406,72.31291198730469,51.029915504367715,253
FANG,2017-06-16,2018-01-23,64.88208770751953,101.14937591552734,55.897227554539064,221
FANG,2020-03-17,2020-06-08,15.723478317260742,46.92478942871094,198.43771512820018,83
FANG,2020-07-13,2021-03-05,29.102466583251953,68.63423156738281,135.83647582257106,235
FANG,2021-03-23,2021-11-08,58.05778121948242,94.14706420898438,62.16097520687113,230
FANG,2021-12-20,2022-06-07,80.99867248535156,134.82029724121094,66.44753932923147,169
FANG,2022-07-14,2022-11-15,89.6924819946289,143.68478393554688,60.19713217898376,124
FAST,2020-03-23,2020-11-30,12.034137725830078,21.501258850097656,78.66887798655775,252
FFIV,2016-04-12,2016-12-20,95.19000244140625,146.55999755859375,53.96574619147432,252
FFIV,2017-09-08,2018-05-25,115.55999755859375,174.8000030517578,51.263418782201775,259
FFIV,2020-03-18,2020-11-24,90.55000305175781,164.83999633789062,82.04305994740731,251
FFIV,2024-04-30,2024-12-16,165.30999755859375,263.3599853515625,59.31279973445959,230
FIVE,2015-11-17,2016-07-26,27.5,51.869998931884766,88.61817793412642,252
FIVE,2017-03-13,2017-11-17,37.58000183105469,59.900001525878906,59.39329059952259,249
FIVE,2017-11-27,2018-07-19,58.79999923706055,107.93000030517578,83.55442466936208,234
FIVE,2018-12-24,2019-04-29,89.61000061035156,147.5,64.60216381581088,126
FIVE,2020-03-19,2020-12-01,52.27000045776367,162.1199951171875,210.15877883564812,257
FIVE,2022-07-01,2023-02-17,112.98999786376953,210.47000122070312,86.27312611729037,231
FSLR,2015-01-20,2015-04-23,39.83000183105469,64.75,62.565897623222476,93
FSLR,2015-07-08,2016-03-17,43.27000045776367,73.20999908447266,69.19343265534224,253
FSLR,2016-11-18,2017-08-01,29.209999084472656,49.650001525878906,69.97604615561823,256
FSLR,2017-09-29,2018-04-27,45.880001068115234,77.94999694824219,69.89972784114497,210
FSLR,2018-10-29,2019-07-09,36.91999816894531,67.11000061035156,81.77140828463016,253
FSLR,2020-03-18,2020-11-27,30.200000762939453,94.69999694824219,213.57614091339764,254
FSLR,2021-05-13,2021-11-01,69.56999969482422,121.13999938964844,74.12677867046312,172
FSLR,2022-01-27,2022-10-04,72.22000122070312,143.05999755859375,98.08916524579496,250
